area_code,sales,cogs,total_expenses,inventory,budget_profit,budget_cogs,productid,week,month,year,weekday,state,market,product
806,197.0,87.0,38.0,564.0,110.0,100.0,3,26,7,2011,4,Texas,South,Decaf Irish Cream
806,141.0,58.0,32.0,548.0,70.0,70.0,3,35,9,2011,3,Texas,South,Decaf Irish Cream
806,121.0,46.0,37.0,424.0,30.0,40.0,9,44,11,2011,1,Texas,South,Lemon
806,201.0,72.0,58.0,558.0,50.0,60.0,4,52,1,2011,5,Texas,South,Caffe Latte
806,201.0,75.0,55.0,-1050.0,40.0,50.0,4,44,11,2011,1,Texas,South,Caffe Latte
813,235.0,84.0,61.0,651.0,70.0,80.0,2,52,1,2011,5,Florida,East,Columbian
813,320.0,134.0,64.0,690.0,110.0,120.0,3,48,12,2010,2,Florida,East,Decaf Irish Cream
813,121.0,49.0,25.0,767.0,60.0,50.0,13,9,3,2010,0,Florida,East,Green Tea
813,239.0,94.0,115.0,694.0,20.0,90.0,5,44,11,2011,1,Florida,East,Caffe Mocha
813,200.0,80.0,54.0,415.0,70.0,70.0,6,9,3,2011,1,Florida,East,Decaf Espresso
813,69.0,30.0,21.0,581.0,20.0,20.0,8,30,8,2010,6,Florida,East,Chamomile
813,155.0,71.0,44.0,950.0,50.0,50.0,10,9,3,2010,0,Florida,East,Mint
813,165.0,71.0,44.0,950.0,50.0,50.0,10,9,3,2011,1,Florida,East,Mint
813,75.0,30.0,19.0,882.0,30.0,30.0,11,48,12,2010,2,Florida,East,Darjeeling
815,478.0,200.0,111.0,1095.0,190.0,210.0,2,22,6,2010,1,Illinois,Central,Columbian
815,367.0,154.0,93.0,1132.0,160.0,150.0,2,39,10,2010,4,Illinois,Central,Columbian
815,412.0,173.0,100.0,1150.0,140.0,170.0,2,44,11,2010,0,Illinois,Central,Columbian
815,386.0,144.0,94.0,862.0,130.0,150.0,2,52,1,2011,5,Illinois,Central,Columbian
815,562.0,238.0,113.0,1190.0,230.0,250.0,2,26,7,2011,4,Illinois,Central,Columbian
815,391.0,154.0,93.0,1132.0,160.0,150.0,2,39,10,2011,5,Illinois,Central,Columbian
815,439.0,173.0,100.0,1150.0,140.0,170.0,2,44,11,2011,1,Illinois,Central,Columbian
815,298.0,122.0,61.0,789.0,160.0,110.0,3,39,10,2010,4,Illinois,Central,Decaf Irish Cream
815,278.0,113.0,59.0,803.0,110.0,110.0,3,44,11,2010,0,Illinois,Central,Decaf Irish Cream
815,285.0,109.0,56.0,585.0,120.0,110.0,3,9,3,2011,1,Illinois,Central,Decaf Irish Cream
815,342.0,141.0,64.0,764.0,160.0,140.0,3,22,6,2011,2,Illinois,Central,Decaf Irish Cream
815,318.0,122.0,61.0,789.0,160.0,110.0,3,39,10,2011,5,Illinois,Central,Decaf Irish Cream
815,598.0,257.0,117.0,1662.0,420.0,370.0,5,39,10,2010,4,Illinois,Central,Caffe Mocha
815,576.0,247.0,113.0,1744.0,320.0,310.0,5,48,12,2010,2,Illinois,Central,Caffe Mocha
815,581.0,234.0,110.0,1282.0,260.0,270.0,5,5,2,2011,1,Illinois,Central,Caffe Mocha
815,509.0,239.0,90.0,1464.0,200.0,270.0,6,13,4,2011,4,Illinois,Central,Decaf Espresso
815,527.0,266.0,91.0,1819.0,220.0,300.0,6,26,7,2011,4,Illinois,Central,Decaf Espresso
815,243.0,99.0,39.0,766.0,110.0,80.0,8,5,2,2010,0,Illinois,Central,Chamomile
815,298.0,123.0,43.0,941.0,140.0,100.0,8,31,8,2011,0,Illinois,Central,Chamomile
815,312.0,127.0,46.0,1007.0,150.0,100.0,10,26,7,2010,3,Illinois,Central,Mint
815,265.0,108.0,41.0,971.0,120.0,80.0,10,39,10,2010,4,Illinois,Central,Mint
815,247.0,95.0,38.0,809.0,100.0,80.0,10,5,2,2011,1,Illinois,Central,Mint
815,261.0,100.0,39.0,822.0,110.0,80.0,10,13,4,2011,4,Illinois,Central,Mint
815,282.0,108.0,41.0,971.0,120.0,80.0,10,39,10,2011,5,Illinois,Central,Mint
815,198.0,81.0,33.0,441.0,80.0,60.0,11,9,3,2010,0,Illinois,Central,Darjeeling
815,198.0,81.0,34.0,460.0,80.0,60.0,11,13,4,2010,3,Illinois,Central,Darjeeling
815,230.0,94.0,37.0,608.0,90.0,80.0,11,26,7,2010,3,Illinois,Central,Darjeeling
815,199.0,81.0,34.0,588.0,80.0,60.0,11,35,9,2010,2,Illinois,Central,Darjeeling
815,199.0,76.0,33.0,580.0,80.0,50.0,11,39,10,2011,5,Illinois,Central,Darjeeling
815,160.0,64.0,52.0,593.0,50.0,50.0,12,17,5,2010,5,Illinois,Central,Earl Grey
815,131.0,52.0,48.0,668.0,30.0,40.0,12,26,7,2010,3,Illinois,Central,Earl Grey
815,201.0,72.0,57.0,558.0,40.0,60.0,12,52,1,2011,5,Illinois,Central,Earl Grey
815,192.0,72.0,55.0,541.0,40.0,60.0,12,9,3,2011,1,Illinois,Central,Earl Grey
815,130.0,52.0,46.0,662.0,30.0,40.0,12,31,8,2011,0,Illinois,Central,Earl Grey
815,194.0,72.0,55.0,650.0,50.0,50.0,12,39,10,2011,5,Illinois,Central,Earl Grey
816,177.0,79.0,63.0,593.0,70.0,70.0,2,39,10,2010,4,Missouri,Central,Columbian
816,165.0,75.0,44.0,956.0,60.0,70.0,3,5,2,2010,0,Missouri,Central,Decaf Irish Cream
816,110.0,50.0,36.0,1064.0,30.0,50.0,3,30,8,2010,6,Missouri,Central,Decaf Irish Cream
816,139.0,63.0,40.0,1075.0,40.0,60.0,3,48,12,2010,2,Missouri,Central,Decaf Irish Cream
816,145.0,62.0,40.0,1059.0,50.0,60.0,3,35,9,2011,3,Missouri,Central,Decaf Irish Cream
816,82.0,36.0,46.0,252.0,0.0,30.0,13,26,7,2010,3,Missouri,Central,Green Tea
816,85.0,34.0,48.0,197.0,0.0,20.0,13,52,1,2011,5,Missouri,Central,Green Tea
816,81.0,36.0,43.0,236.0,0.0,30.0,13,22,6,2011,2,Missouri,Central,Green Tea
816,108.0,44.0,23.0,886.0,50.0,50.0,5,35,9,2010,2,Missouri,Central,Caffe Mocha
816,97.0,39.0,22.0,799.0,50.0,40.0,6,17,5,2010,5,Missouri,Central,Decaf Espresso
816,82.0,31.0,19.0,844.0,50.0,30.0,6,48,12,2011,3,Missouri,Central,Decaf Espresso
816,107.0,44.0,69.0,251.0,10.0,30.0,8,9,3,2010,0,Missouri,Central,Chamomile
816,141.0,59.0,83.0,338.0,10.0,50.0,8,26,7,2010,3,Missouri,Central,Chamomile
816,124.0,52.0,72.0,313.0,20.0,40.0,8,22,6,2011,2,Missouri,Central,Chamomile
816,113.0,88.0,50.0,715.0,-10.0,70.0,9,9,3,2011,1,Missouri,Central,Lemon
816,138.0,120.0,56.0,1439.0,-20.0,100.0,9,31,8,2011,0,Missouri,Central,Lemon
816,82.0,35.0,38.0,191.0,10.0,30.0,11,5,2,2010,0,Missouri,Central,Darjeeling
816,105.0,45.0,41.0,253.0,30.0,30.0,11,30,8,2010,6,Missouri,Central,Darjeeling
816,95.0,41.0,38.0,239.0,20.0,30.0,11,22,6,2011,2,Missouri,Central,Darjeeling
816,89.0,40.0,48.0,219.0,0.0,30.0,12,26,7,2010,3,Missouri,Central,Earl Grey
816,88.0,40.0,45.0,219.0,0.0,30.0,12,26,7,2011,4,Missouri,Central,Earl Grey
816,48.0,20.0,41.0,218.0,-10.0,10.0,12,48,12,2011,3,Missouri,Central,Earl Grey
817,507.0,235.0,87.0,1060.0,270.0,290.0,2,17,5,2011,6,Texas,South,Columbian
817,322.0,123.0,46.0,915.0,100.0,70.0,5,39,10,2011,5,Texas,South,Caffe Mocha
817,129.0,55.0,46.0,336.0,40.0,50.0,8,13,4,2010,3,Texas,South,Chamomile
817,107.0,46.0,40.0,415.0,30.0,40.0,8,31,8,2011,0,Texas,South,Chamomile
817,189.0,75.0,55.0,-1050.0,40.0,50.0,4,44,11,2010,0,Texas,South,Caffe Latte
817,130.0,52.0,46.0,-587.0,40.0,40.0,4,31,8,2011,0,Texas,South,Caffe Latte
818,110.0,123.0,63.0,964.0,-70.0,150.0,1,13,4,2010,3,California,West,Amaretto
818,109.0,122.0,61.0,2555.0,-60.0,170.0,1,39,10,2010,4,California,West,Amaretto
818,693.0,260.0,143.0,2548.0,470.0,380.0,2,39,10,2011,5,California,West,Columbian
818,122.0,148.0,91.0,1071.0,-110.0,180.0,3,5,2,2010,0,California,West,Decaf Irish Cream
818,169.0,191.0,109.0,1564.0,-150.0,240.0,3,13,4,2011,4,California,West,Decaf Irish Cream
818,147.0,162.0,96.0,3421.0,-120.0,200.0,3,35,9,2011,3,California,West,Decaf Irish Cream
818,131.0,52.0,49.0,662.0,20.0,30.0,13,30,8,2010,6,California,West,Green Tea
818,192.0,72.0,54.0,541.0,50.0,40.0,13,9,3,2011,1,California,West,Green Tea
818,250.0,105.0,128.0,725.0,20.0,100.0,5,53,1,2010,4,California,West,Caffe Mocha
818,289.0,121.0,142.0,912.0,40.0,110.0,5,44,11,2010,0,California,West,Caffe Mocha
818,672.0,311.0,110.0,1296.0,240.0,260.0,9,31,8,2011,0,California,West,Lemon
818,141.0,58.0,31.0,548.0,50.0,40.0,10,35,9,2011,3,California,West,Mint
818,532.0,266.0,99.0,1819.0,170.0,250.0,4,26,7,2010,3,California,West,Caffe Latte
830,498.0,214.0,87.0,923.0,240.0,260.0,2,9,3,2011,1,Texas,South,Columbian
830,254.0,104.0,37.0,821.0,120.0,80.0,5,17,5,2011,6,Texas,South,Caffe Mocha
830,125.0,53.0,45.0,410.0,40.0,50.0,8,35,9,2010,2,Texas,South,Chamomile
830,107.0,43.0,36.0,424.0,30.0,40.0,9,35,9,2010,2,Texas,South,Lemon
830,180.0,72.0,55.0,558.0,50.0,60.0,4,53,1,2010,4,Texas,South,Caffe Latte
830,150.0,60.0,51.0,-718.0,40.0,50.0,4,35,9,2010,2,Texas,South,Caffe Latte
831,587.0,252.0,115.0,1316.0,220.0,240.0,6,13,4,2010,3,California,West,Decaf Espresso
831,323.0,132.0,48.0,994.0,140.0,110.0,8,30,8,2010,6,California,West,Chamomile
831,199.0,87.0,40.0,564.0,70.0,70.0,10,26,7,2010,3,California,West,Mint
831,322.0,123.0,45.0,915.0,80.0,50.0,11,39,10,2011,5,California,West,Darjeeling
831,230.0,94.0,38.0,608.0,80.0,60.0,12,26,7,2010,3,California,West,Earl Grey
831,457.0,228.0,87.0,1436.0,150.0,210.0,4,5,2,2010,0,California,West,Caffe Latte
832,456.0,209.0,86.0,969.0,230.0,260.0,2,13,4,2010,3,Texas,South,Columbian
832,238.0,91.0,36.0,777.0,100.0,70.0,5,13,4,2011,4,Texas,South,Caffe Mocha
832,230.0,94.0,38.0,608.0,90.0,80.0,6,26,7,2010,3,Texas,South,Decaf Espresso
832,211.0,81.0,33.0,460.0,90.0,60.0,6,13,4,2011,4,Texas,South,Decaf Espresso
832,118.0,50.0,44.0,397.0,40.0,40.0,8,22,6,2010,1,Texas,South,Chamomile
832,170.0,68.0,54.0,9.0,50.0,50.0,4,13,4,2010,3,Texas,South,Caffe Latte
832,182.0,72.0,55.0,-868.0,50.0,40.0,4,39,10,2010,4,Texas,South,Caffe Latte
845,912.0,364.0,178.0,2654.0,370.0,340.0,2,26,7,2010,3,New York,East,Columbian
845,910.0,364.0,178.0,2617.0,370.0,340.0,2,30,8,2010,6,New York,East,Columbian
845,699.0,279.0,149.0,2642.0,250.0,250.0,2,48,12,2010,2,New York,East,Columbian
845,189.0,77.0,33.0,449.0,90.0,80.0,13,5,2,2010,0,New York,East,Green Tea
845,243.0,100.0,37.0,598.0,130.0,100.0,13,31,8,2011,0,New York,East,Green Tea
845,69.0,125.0,146.0,3142.0,-170.0,110.0,5,39,10,2010,4,New York,East,Caffe Mocha
845,67.0,125.0,146.0,1118.0,-190.0,120.0,5,9,3,2011,1,New York,East,Caffe Mocha
845,71.0,144.0,153.0,1979.0,-210.0,130.0,5,22,6,2011,2,New York,East,Caffe Mocha
845,70.0,135.0,155.0,3641.0,-210.0,130.0,5,48,12,2011,3,New York,East,Caffe Mocha
845,513.0,255.0,129.0,1622.0,70.0,140.0,9,39,10,2010,4,New York,East,Lemon
845,577.0,302.0,147.0,1518.0,90.0,220.0,9,35,9,2011,3,New York,East,Lemon
845,180.0,207.0,86.0,965.0,-70.0,150.0,10,53,1,2010,4,New York,East,Mint
845,192.0,213.0,87.0,1214.0,-80.0,160.0,10,5,2,2011,1,New York,East,Mint
845,119.0,251.0,99.0,3948.0,-180.0,190.0,10,35,9,2011,3,New York,East,Mint
845,261.0,100.0,39.0,981.0,130.0,100.0,11,35,9,2011,3,New York,East,Darjeeling
845,276.0,113.0,42.0,897.0,140.0,110.0,12,22,6,2010,1,New York,East,Earl Grey
847,467.0,196.0,108.0,1167.0,190.0,200.0,2,30,8,2010,6,Illinois,Central,Columbian
847,534.0,224.0,116.0,1191.0,190.0,220.0,2,48,12,2010,2,Illinois,Central,Columbian
847,254.0,104.0,55.0,596.0,100.0,110.0,3,5,2,2010,0,Illinois,Central,Decaf Irish Cream
847,309.0,127.0,59.0,671.0,140.0,130.0,3,17,5,2011,6,Illinois,Central,Decaf Irish Cream
847,373.0,154.0,67.0,833.0,170.0,160.0,3,26,7,2011,4,Illinois,Central,Decaf Irish Cream
847,318.0,122.0,61.0,801.0,140.0,120.0,3,35,9,2011,3,Illinois,Central,Decaf Irish Cream
847,296.0,113.0,59.0,803.0,110.0,110.0,3,44,11,2011,1,Illinois,Central,Decaf Irish Cream
847,532.0,266.0,99.0,1797.0,220.0,300.0,6,30,8,2010,6,Illinois,Central,Decaf Espresso
847,423.0,211.0,83.0,1778.0,200.0,270.0,6,44,11,2010,0,Illinois,Central,Decaf Espresso
847,527.0,266.0,92.0,1797.0,220.0,300.0,6,31,8,2011,0,Illinois,Central,Decaf Espresso
847,451.0,211.0,83.0,1778.0,200.0,270.0,6,44,11,2011,1,Illinois,Central,Decaf Espresso
847,238.0,91.0,37.0,777.0,100.0,70.0,8,13,4,2011,4,Illinois,Central,Chamomile
847,120.0,52.0,29.0,554.0,40.0,40.0,9,30,8,2010,6,Illinois,Central,Lemon
847,232.0,95.0,38.0,809.0,100.0,80.0,10,5,2,2010,0,Illinois,Central,Mint
847,210.0,86.0,36.0,499.0,80.0,70.0,11,17,5,2010,5,Illinois,Central,Darjeeling
847,123.0,50.0,25.0,589.0,40.0,40.0,11,44,11,2010,0,Illinois,Central,Darjeeling
847,208.0,86.0,33.0,499.0,80.0,70.0,11,17,5,2011,6,Illinois,Central,Darjeeling
847,182.0,72.0,55.0,650.0,50.0,50.0,12,39,10,2010,4,Illinois,Central,Earl Grey
850,286.0,114.0,68.0,810.0,120.0,100.0,2,30,8,2010,6,Florida,East,Columbian
850,237.0,88.0,61.0,653.0,90.0,80.0,2,13,4,2011,4,Florida,East,Columbian
850,282.0,118.0,59.0,636.0,100.0,110.0,3,22,6,2010,1,Florida,East,Decaf Irish Cream
850,123.0,47.0,24.0,772.0,60.0,40.0,13,5,2,2011,1,Florida,East,Green Tea
850,234.0,92.0,112.0,541.0,40.0,80.0,5,5,2,2011,1,Florida,East,Caffe Mocha
850,242.0,95.0,115.0,554.0,30.0,90.0,5,13,4,2011,4,Florida,East,Caffe Mocha
850,219.0,92.0,104.0,599.0,40.0,80.0,5,17,5,2011,6,Florida,East,Caffe Mocha
850,231.0,99.0,59.0,565.0,80.0,90.0,6,30,8,2010,6,Florida,East,Decaf Espresso
850,123.0,48.0,29.0,623.0,30.0,30.0,8,52,1,2011,5,Florida,East,Chamomile
850,126.0,56.0,54.0,385.0,20.0,30.0,9,39,10,2010,4,Florida,East,Lemon
850,154.0,70.0,42.0,957.0,50.0,50.0,10,5,2,2010,0,Florida,East,Mint
850,161.0,69.0,43.0,965.0,40.0,50.0,10,13,4,2011,4,Florida,East,Mint
850,224.0,103.0,49.0,1073.0,70.0,70.0,10,31,8,2011,0,Florida,East,Mint
850,94.0,38.0,21.0,871.0,50.0,40.0,11,39,10,2010,4,Florida,East,Darjeeling
850,85.0,32.0,20.0,817.0,40.0,30.0,11,5,2,2011,1,Florida,East,Darjeeling
857,474.0,72.0,54.0,-3004.0,330.0,50.0,2,39,10,2010,4,Massachusetts,East,Columbian
857,501.0,75.0,55.0,235.0,330.0,70.0,2,5,2,2011,1,Massachusetts,East,Columbian
857,505.0,72.0,54.0,-3004.0,330.0,50.0,2,39,10,2011,5,Massachusetts,East,Columbian
857,484.0,75.0,55.0,-3287.0,300.0,60.0,2,44,11,2011,1,Massachusetts,East,Columbian
857,53.0,21.0,17.0,449.0,20.0,20.0,13,9,3,2010,0,Massachusetts,East,Green Tea
857,73.0,29.0,19.0,490.0,30.0,30.0,13,48,12,2010,2,Massachusetts,East,Green Tea
857,104.0,52.0,77.0,520.0,-10.0,40.0,5,35,9,2011,3,Massachusetts,East,Caffe Mocha
857,118.0,53.0,53.0,361.0,20.0,40.0,9,17,5,2010,5,Massachusetts,East,Lemon
857,102.0,45.0,51.0,409.0,10.0,30.0,9,35,9,2010,2,Massachusetts,East,Lemon
857,132.0,55.0,54.0,410.0,20.0,40.0,9,44,11,2011,1,Massachusetts,East,Lemon
857,71.0,29.0,20.0,835.0,30.0,30.0,11,17,5,2010,5,Massachusetts,East,Darjeeling
857,59.0,24.0,16.0,856.0,30.0,20.0,11,22,6,2011,2,Massachusetts,East,Darjeeling
857,288.0,145.0,60.0,1292.0,100.0,130.0,7,31,8,2011,0,Massachusetts,East,Regular Espresso
857,326.0,153.0,66.0,1319.0,80.0,150.0,7,48,12,2011,3,Massachusetts,East,Regular Espresso
858,86.0,154.0,67.0,2105.0,-150.0,190.0,1,31,8,2011,0,California,West,Amaretto
858,719.0,270.0,146.0,2041.0,370.0,340.0,2,9,3,2011,1,California,West,Columbian
858,189.0,75.0,56.0,549.0,50.0,40.0,13,5,2,2010,0,California,West,Green Tea
858,189.0,77.0,32.0,449.0,60.0,50.0,12,5,2,2010,0,California,West,Earl Grey
860,258.0,103.0,64.0,1130.0,110.0,90.0,2,35,9,2010,2,Connecticut,East,Columbian
860,313.0,125.0,73.0,1119.0,130.0,100.0,2,39,10,2010,4,Connecticut,East,Columbian
860,346.0,130.0,74.0,945.0,130.0,120.0,2,5,2,2011,1,Connecticut,East,Columbian
860,329.0,123.0,72.0,932.0,130.0,110.0,2,9,3,2011,1,Connecticut,East,Columbian
860,62.0,25.0,19.0,769.0,30.0,20.0,13,9,3,2010,0,Connecticut,East,Green Tea
860,51.0,20.0,16.0,814.0,20.0,20.0,13,26,7,2010,3,Connecticut,East,Green Tea
860,57.0,23.0,17.0,809.0,30.0,20.0,13,35,9,2010,2,Connecticut,East,Green Tea
860,56.0,23.0,16.0,787.0,30.0,20.0,13,17,5,2011,6,Connecticut,East,Green Tea
860,51.0,20.0,15.0,814.0,20.0,20.0,13,26,7,2011,4,Connecticut,East,Green Tea
860,180.0,75.0,98.0,522.0,20.0,70.0,5,53,1,2010,4,Connecticut,East,Caffe Mocha
860,155.0,65.0,87.0,513.0,20.0,60.0,5,5,2,2010,0,Connecticut,East,Caffe Mocha
860,150.0,63.0,87.0,506.0,10.0,60.0,5,9,3,2010,0,Connecticut,East,Caffe Mocha
860,150.0,63.0,87.0,521.0,10.0,60.0,5,13,4,2010,3,Connecticut,East,Caffe Mocha
860,113.0,47.0,71.0,622.0,20.0,40.0,5,26,7,2010,3,Connecticut,East,Caffe Mocha
860,105.0,44.0,69.0,617.0,10.0,40.0,5,30,8,2010,6,Connecticut,East,Caffe Mocha
860,127.0,53.0,72.0,597.0,10.0,50.0,5,22,6,2011,2,Connecticut,East,Caffe Mocha
860,124.0,53.0,45.0,299.0,40.0,50.0,6,9,3,2010,0,Connecticut,East,Decaf Espresso
860,113.0,48.0,42.0,380.0,40.0,40.0,6,35,9,2010,2,Connecticut,East,Decaf Espresso
860,111.0,47.0,43.0,375.0,50.0,30.0,6,39,10,2010,4,Connecticut,East,Decaf Espresso
860,124.0,53.0,45.0,380.0,40.0,50.0,6,44,11,2010,0,Connecticut,East,Decaf Espresso
860,127.0,51.0,44.0,311.0,40.0,40.0,6,13,4,2011,4,Connecticut,East,Decaf Espresso
860,112.0,48.0,40.0,334.0,40.0,40.0,6,17,5,2011,6,Connecticut,East,Decaf Espresso
860,99.0,43.0,38.0,388.0,20.0,40.0,6,26,7,2011,4,Connecticut,East,Decaf Espresso
860,190.0,85.0,65.0,494.0,40.0,60.0,9,53,1,2010,4,Connecticut,East,Lemon
860,173.0,77.0,63.0,529.0,40.0,50.0,9,17,5,2010,5,Connecticut,East,Lemon
860,160.0,72.0,60.0,606.0,30.0,50.0,9,30,8,2010,6,Connecticut,East,Lemon
860,184.0,82.0,64.0,601.0,30.0,60.0,9,44,11,2010,0,Connecticut,East,Lemon
860,213.0,85.0,68.0,494.0,40.0,60.0,9,52,1,2011,5,Connecticut,East,Lemon
860,167.0,76.0,57.0,580.0,40.0,50.0,9,22,6,2011,2,Connecticut,East,Lemon
860,167.0,76.0,57.0,613.0,40.0,50.0,9,26,7,2011,4,Connecticut,East,Lemon
860,163.0,68.0,58.0,619.0,20.0,50.0,9,48,12,2011,3,Connecticut,East,Lemon
860,165.0,75.0,44.0,956.0,50.0,50.0,10,5,2,2010,0,Connecticut,East,Mint
860,167.0,76.0,45.0,965.0,60.0,50.0,10,13,4,2010,3,Connecticut,East,Mint
860,142.0,65.0,42.0,1053.0,50.0,30.0,10,39,10,2010,4,Connecticut,East,Mint
860,190.0,78.0,47.0,965.0,50.0,50.0,10,52,1,2011,5,Connecticut,East,Mint
860,109.0,44.0,23.0,844.0,50.0,40.0,11,17,5,2010,5,Connecticut,East,Darjeeling
860,99.0,40.0,23.0,881.0,50.0,40.0,11,39,10,2010,4,Connecticut,East,Darjeeling
860,123.0,50.0,26.0,898.0,50.0,50.0,11,48,12,2010,2,Connecticut,East,Darjeeling
860,129.0,49.0,25.0,809.0,60.0,50.0,11,9,3,2011,1,Connecticut,East,Darjeeling
860,115.0,44.0,23.0,886.0,50.0,40.0,11,35,9,2011,3,Connecticut,East,Darjeeling
860,141.0,54.0,27.0,885.0,60.0,50.0,11,44,11,2011,1,Connecticut,East,Darjeeling
863,228.0,89.0,51.0,481.0,80.0,80.0,3,9,3,2011,1,Florida,East,Decaf Irish Cream
863,271.0,114.0,55.0,555.0,100.0,100.0,3,17,5,2011,6,Florida,East,Decaf Irish Cream
863,118.0,48.0,24.0,851.0,60.0,50.0,13,39,10,2010,4,Florida,East,Green Tea
863,85.0,34.0,21.0,863.0,40.0,30.0,13,48,12,2010,2,Florida,East,Green Tea
863,223.0,93.0,113.0,692.0,40.0,80.0,5,35,9,2010,2,Florida,East,Caffe Mocha
863,204.0,87.0,55.0,472.0,70.0,80.0,6,17,5,2010,5,Florida,East,Decaf Espresso
863,227.0,97.0,59.0,575.0,80.0,90.0,6,26,7,2010,3,Florida,East,Decaf Espresso
863,199.0,85.0,56.0,555.0,70.0,80.0,6,35,9,2010,2,Florida,East,Decaf Espresso
863,110.0,48.0,28.0,623.0,30.0,30.0,8,53,1,2010,4,Florida,East,Chamomile
863,112.0,49.0,28.0,611.0,30.0,30.0,8,9,3,2010,0,Florida,East,Chamomile
863,115.0,50.0,29.0,587.0,30.0,30.0,8,26,7,2010,3,Florida,East,Chamomile
863,81.0,33.0,21.0,813.0,40.0,30.0,11,9,3,2010,0,Florida,East,Darjeeling
863,86.0,33.0,21.0,813.0,40.0,30.0,11,9,3,2011,1,Florida,East,Darjeeling
863,88.0,36.0,20.0,838.0,40.0,30.0,11,17,5,2011,6,Florida,East,Darjeeling
903,178.0,78.0,37.0,593.0,100.0,90.0,3,13,4,2010,3,Texas,South,Decaf Irish Cream
903,243.0,99.0,38.0,766.0,100.0,80.0,5,5,2,2010,0,Texas,South,Caffe Mocha
903,110.0,47.0,43.0,420.0,30.0,40.0,8,26,7,2010,3,Texas,South,Chamomile
903,117.0,50.0,41.0,397.0,40.0,40.0,8,22,6,2011,2,Texas,South,Chamomile
903,160.0,60.0,51.0,-718.0,40.0,50.0,4,35,9,2011,3,Texas,South,Caffe Latte
904,235.0,94.0,63.0,697.0,90.0,90.0,2,17,5,2010,5,Florida,East,Columbian
904,278.0,111.0,68.0,767.0,110.0,100.0,2,22,6,2010,1,Florida,East,Columbian
904,286.0,114.0,68.0,822.0,120.0,100.0,2,26,7,2010,3,Florida,East,Columbian
904,224.0,84.0,59.0,632.0,70.0,80.0,2,9,3,2011,1,Florida,East,Columbian
904,261.0,102.0,54.0,666.0,90.0,90.0,3,44,11,2011,1,Florida,East,Decaf Irish Cream
904,154.0,63.0,28.0,864.0,80.0,60.0,13,30,8,2010,6,Florida,East,Green Tea
904,126.0,51.0,26.0,857.0,60.0,50.0,13,35,9,2010,2,Florida,East,Green Tea
904,129.0,49.0,25.0,767.0,60.0,50.0,13,9,3,2011,1,Florida,East,Green Tea
904,129.0,49.0,25.0,779.0,60.0,50.0,13,13,4,2011,4,Florida,East,Green Tea
904,153.0,63.0,26.0,864.0,80.0,60.0,13,31,8,2011,0,Florida,East,Green Tea
904,83.0,31.0,19.0,856.0,40.0,30.0,13,44,11,2011,1,Florida,East,Green Tea
904,195.0,83.0,54.0,433.0,80.0,70.0,6,13,4,2010,3,Florida,East,Decaf Espresso
904,229.0,99.0,55.0,565.0,80.0,90.0,6,31,8,2011,0,Florida,East,Decaf Espresso
904,54.0,22.0,19.0,573.0,20.0,0.0,8,39,10,2011,5,Florida,East,Chamomile
904,60.0,24.0,20.0,567.0,20.0,10.0,8,48,12,2011,3,Florida,East,Chamomile
904,133.0,59.0,55.0,403.0,30.0,40.0,9,26,7,2010,3,Florida,East,Lemon
904,134.0,54.0,56.0,312.0,20.0,40.0,9,52,1,2011,5,Florida,East,Lemon
904,126.0,53.0,53.0,306.0,20.0,40.0,9,5,2,2011,1,Florida,East,Lemon
904,129.0,58.0,51.0,338.0,30.0,40.0,9,17,5,2011,6,Florida,East,Lemon
904,189.0,86.0,48.0,1081.0,50.0,60.0,10,26,7,2010,3,Florida,East,Mint
904,185.0,80.0,46.0,1055.0,40.0,40.0,10,39,10,2011,5,Florida,East,Mint
904,85.0,34.0,21.0,821.0,50.0,30.0,11,13,4,2010,3,Florida,East,Darjeeling
904,91.0,34.0,21.0,821.0,50.0,30.0,11,13,4,2011,4,Florida,East,Darjeeling
909,132.0,104.0,55.0,685.0,-20.0,130.0,1,5,2,2010,0,California,West,Amaretto
909,116.0,122.0,61.0,2555.0,-60.0,170.0,1,39,10,2011,5,California,West,Amaretto
909,138.0,162.0,96.0,3421.0,-120.0,200.0,3,35,9,2010,2,California,West,Decaf Irish Cream
909,146.0,173.0,100.0,3909.0,-130.0,200.0,3,44,11,2010,0,California,West,Decaf Irish Cream
909,200.0,238.0,113.0,2797.0,-150.0,290.0,3,26,7,2011,4,California,West,Decaf Irish Cream
909,681.0,295.0,121.0,1714.0,250.0,280.0,6,31,8,2011,0,California,West,Decaf Espresso
909,197.0,87.0,37.0,564.0,70.0,70.0,10,26,7,2011,4,California,West,Mint
914,902.0,364.0,166.0,2617.0,370.0,340.0,2,31,8,2011,0,New York,East,Columbian
914,131.0,50.0,26.0,589.0,50.0,50.0,13,44,11,2011,1,New York,East,Green Tea
914,66.0,125.0,146.0,1382.0,-190.0,120.0,5,13,4,2010,3,New York,East,Caffe Mocha
914,72.0,144.0,164.0,1979.0,-210.0,130.0,5,22,6,2010,1,New York,East,Caffe Mocha
914,74.0,125.0,146.0,3142.0,-170.0,110.0,5,39,10,2011,5,New York,East,Caffe Mocha
914,65.0,121.0,142.0,3385.0,-190.0,110.0,5,44,11,2011,1,New York,East,Caffe Mocha
914,182.0,214.0,87.0,1480.0,-80.0,160.0,10,9,3,2010,0,New York,East,Mint
